date;vac_statut;age;nb_PCR;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;effectif J-7
2021-07-11;Vaccination complète;"[80;+]";1877;7;7;5;0;0;3017941
2021-07-12;Vaccination complète;[40,59];18489;211;2;2;2;2;6329585
2021-07-13;Vaccination complète;[40,59];17564;190;1;0;0;0;6571332
2021-07-14;Vaccination complète;[40,59];3977;44;2;2;2;2;6811077
2021-07-15;Vaccination complète;"[80;+]";5589;49;9;7;2;2;3062652
2021-07-16;Vaccination complète;[0,19];2026;77;0;0;0;0;294526
2021-07-16;Vaccination complète;[60,79];13938;153;7;7;1;1;9997542
2021-07-17;Vaccination complète;[20,39];10597;269;2;2;0;0;3599262
2021-07-18;Vaccination complète;[20,39];3400;98;2;2;1;1;3662125
2021-07-18;Vaccination complète;"[80;+]";2025;12;2;2;1;1;3082253
2021-07-19;Vaccination complète;"[80;+]";8478;104;6;4;0;0;3090039
2021-07-20;Vaccination complète;[20,39];15780;661;3;2;0;0;3976610
2021-07-20;Vaccination complète;[60,79];15119;283;9;8;2;2;10230179
2021-07-21;Vaccination complète;[20,39];17027;763;2;1;1;1;4133692
2021-07-21;Vaccination complète;[40,59];17214;428;4;2;1;1;8115906
2021-07-22;Vaccination complète;[60,79];10555;254;9;9;1;1;10387580
2021-07-23;Vaccination complète;[0,19];2835;106;0;0;0;0;464513
2021-07-23;Vaccination complète;[20,39];20976;729;0;0;2;1;4471305
2021-07-23;Vaccination complète;[40,59];21051;460;5;5;0;0;8528250
2021-07-23;Vaccination complète;"[80;+]";6673;111;11;8;0;0;3130938
2021-07-24;Vaccination complète;[20,39];12131;419;2;2;0;0;4610348
2021-07-25;Vaccination complète;[60,79];3203;50;12;11;2;2;10525865
2021-07-25;Vaccination complète;"[80;+]";2227;14;11;11;4;3;3136069
2021-07-27;Vaccination complète;[60,79];15718;440;27;26;3;3;10658321
2021-07-28;Vaccination complète;[20,39];20576;878;3;1;0;0;5165505
2021-07-29;Vaccination complète;"[80;+]";6942;160;19;18;4;3;3163774
2021-07-30;Vaccination complète;[20,39];24996;816;3;2;1;1;5585676
2021-07-31;Vaccination complète;[0,19];2838;68;1;1;0;0;769548
2021-08-01;Vaccination complète;"[80;+]";2103;46;12;10;0;0;3177007
2021-08-02;Vaccination complète;[20,39];23969;1151;3;3;0;0;5983753
2021-08-03;Vaccination complète;[0,19];2950;109;2;2;0;0;895415
2021-08-03;Vaccination complète;[20,39];19841;903;1;1;0;0;6184989
2021-08-03;Vaccination complète;[60,79];15643;653;38;34;9;9;10953292
2021-08-04;Vaccination complète;[20,39];19771;937;2;2;0;0;6354162
2021-08-04;Vaccination complète;[40,59];19349;831;10;9;4;2;10225420
2021-08-06;Vaccination complète;[0,19];3964;122;0;0;0;0;1098774
2021-08-07;Vaccination complète;[0,19];2377;74;1;1;0;0;1153243
2021-08-07;Vaccination complète;[40,59];12912;453;9;8;2;2;10645597
2021-08-07;Vaccination complète;"[80;+]";3997;110;28;27;4;4;3216196
2021-08-08;Vaccination complète;"[80;+]";2181;73;24;19;2;2;3216690
2021-08-09;Vaccination complète;[0,19];3631;156;0;0;0;0;1243711
2021-08-09;Vaccination complète;[40,59];23239;1186;12;10;6;3;10787991
2021-08-10;Vaccination complète;[0,19];2753;126;2;1;0;0;1308706
2021-08-11;Vaccination complète;[40,59];17150;915;11;10;2;1;11019857
2021-08-11;Vaccination complète;"[80;+]";8224;310;36;33;3;2;3234537
2021-08-12;Vaccination complète;[0,19];2980;127;0;0;0;0;1442751
2021-08-12;Vaccination complète;[20,39];19730;924;9;7;1;0;7425533
2021-08-12;Vaccination complète;[60,79];11870;685;32;29;17;17;11316076
2021-08-13;Vaccination complète;[0,19];3655;129;0;0;0;0;1509421
2021-08-13;Vaccination complète;[60,79];14801;733;37;32;12;11;11364027
2021-08-14;Vaccination complète;[0,19];2295;76;1;0;0;0;1557171
2021-08-15;Vaccination complète;[0,19];636;20;0;0;0;0;1572120
2021-08-15;Vaccination complète;[20,39];3830;184;2;1;2;2;7685242
2021-08-15;Vaccination complète;[60,79];3168;107;35;26;9;8;11386258
2021-08-15;Vaccination complète;"[80;+]";2273;62;26;25;4;2;3252124
2021-08-16;Vaccination complète;[0,19];3586;168;1;1;0;0;1638644
2021-08-17;Vaccination complète;[40,59];17097;1016;13;11;3;2;11532738
2021-08-18;Vaccination complète;[0,19];2800;136;0;0;0;0;1756966
2021-08-18;Vaccination complète;[40,59];16824;922;7;6;3;2;11615577
2021-08-18;Vaccination complète;[60,79];13607;753;56;48;14;13;11482833
2021-08-19;Vaccination complète;[0,19];2836;120;0;0;0;0;1811988
2021-08-22;Vaccination complète;[40,59];3012;134;14;9;3;3;11899435
2021-08-22;Vaccination complète;[60,79];2928;75;29;21;9;9;11574172
2021-08-23;Vaccination complète;[20,39];20459;1243;2;2;0;0;8523296
2021-08-23;Vaccination complète;[60,79];20537;982;47;40;11;9;11600275
2021-08-24;Vaccination complète;[0,19];2811;125;2;2;1;1;2056322
2021-08-25;Vaccination complète;[20,39];16584;884;7;6;0;0;8783876
2021-08-25;Vaccination complète;[40,59];16735;874;15;15;6;6;12164465
2021-08-25;Vaccination complète;"[80;+]";9299;341;38;33;3;3;3293865
2021-08-26;Vaccination complète;[20,39];17324;836;5;2;0;0;8919573
2021-08-27;Vaccination complète;[0,19];3062;89;0;0;0;0;2237824
2021-08-27;Vaccination complète;[20,39];18875;809;8;6;0;0;9064653
2021-08-27;Vaccination complète;[60,79];15831;662;36;28;17;14;11726507
2021-08-28;Vaccination complète;[0,19];2044;71;2;1;0;0;2279489
2021-08-28;Vaccination complète;[20,39];11300;439;0;0;3;2;9162547
2021-08-28;Vaccination complète;[60,79];12060;334;26;23;6;5;11741212
2021-05-31;Non-vaccinés;[60,79];29185;852;100;66;42;31;3718953
2021-06-01;Non-vaccinés;[20,39];49623;2314;52;37;5;5;12677550
2021-06-01;Non-vaccinés;[60,79];21706;623;86;61;32;25;3663025
2021-06-02;Non-vaccinés;[60,79];20144;539;95;71;26;22;3610120
2021-06-02;Non-vaccinés;"[80;+]";7430;166;50;40;3;2;980446
2021-06-03;Non-vaccinés;[20,39];59039;2118;51;38;11;7;12370274
2021-06-03;Non-vaccinés;[40,59];37648;1437;73;47;23;19;9677643
2021-06-04;Non-vaccinés;[20,39];64074;2049;44;35;8;5;12220563
2021-06-04;Non-vaccinés;"[80;+]";6945;144;48;36;3;2;963357
2021-06-05;Non-vaccinés;"[80;+]";4242;97;25;15;4;3;959888
2021-06-06;Non-vaccinés;[0,19];4168;151;9;5;2;0;15838070
2021-06-06;Non-vaccinés;[20,39];8495;272;28;19;8;5;12054786
2021-06-06;Non-vaccinés;[40,59];5341;189;50;29;15;11;9305847
2021-06-06;Non-vaccinés;"[80;+]";2221;60;29;20;6;3;959249
2021-06-07;Non-vaccinés;[40,59];40652;1662;86;58;24;21;9158561
2021-06-08;Non-vaccinés;[20,39];44498;1486;41;37;11;7;11735821
2021-06-08;Non-vaccinés;"[80;+]";7180;146;44;31;3;2;946831
2021-06-09;Non-vaccinés;[20,39];45969;1312;42;32;3;2;11563148
2021-06-09;Non-vaccinés;[40,59];32198;922;66;47;18;12;8820265
2021-06-11;Non-vaccinés;[20,39];55056;1330;27;20;4;3;11181002
2021-06-11;Non-vaccinés;[40,59];36915;908;73;51;19;13;8456669
2021-06-11;Non-vaccinés;[60,79];22488;369;67;41;17;12;3217920
2021-06-12;Non-vaccinés;[60,79];14248;178;53;34;22;18;3196286
2021-06-13;Non-vaccinés;[0,19];3356;85;8;5;1;0;15705715
2021-06-13;Non-vaccinés;[20,39];8109;162;28;19;3;2;10977373
2021-06-13;Non-vaccinés;[60,79];4075;80;32;16;12;7;3190644
2021-06-14;Non-vaccinés;"[80;+]";8075;110;16;9;7;5;915674
2021-06-15;Non-vaccinés;[20,39];38125;973;23;17;5;4;10645854
2021-06-16;Non-vaccinés;[40,59];28747;576;38;28;10;8;7880619
2021-06-16;Non-vaccinés;[60,79];16963;242;39;25;15;11;3079180
2021-06-16;Non-vaccinés;"[80;+]";5807;51;22;10;3;2;903397
2021-06-17;Non-vaccinés;[60,79];16467;211;42;25;17;12;3035066
2021-06-19;Non-vaccinés;[40,59];20273;283;31;25;8;4;7485468
2021-06-20;Non-vaccinés;[0,19];4004;57;7;4;0;0;15562837
2021-06-20;Non-vaccinés;"[80;+]";2092;39;15;9;0;0;886323
2021-06-21;Non-vaccinés;[20,39];43793;876;28;21;2;1;9831728
2021-06-21;Non-vaccinés;"[80;+]";7358;90;19;14;3;2;883070
2021-06-22;Non-vaccinés;[40,59];25939;474;28;18;10;8;7271592
2021-06-22;Non-vaccinés;[60,79];17700;211;32;23;7;1;2916221
2021-06-23;Non-vaccinés;[20,39];38471;683;19;9;2;1;9595372
2021-06-23;Non-vaccinés;[40,59];26504;371;26;19;6;5;7179029
2021-06-24;Non-vaccinés;[0,19];30451;422;5;4;0;0;15373390
2021-06-24;Non-vaccinés;[60,79];13852;173;30;26;15;9;2857702
2021-06-25;Non-vaccinés;[60,79];20457;167;28;19;8;7;2829024
2021-06-26;Non-vaccinés;[0,19];19067;235;5;4;1;1;15236176
2021-06-26;Non-vaccinés;[20,39];28155;335;14;13;0;0;9276942
2021-06-26;Non-vaccinés;[40,59];20478;223;22;13;8;8;6919270
2021-06-26;Non-vaccinés;"[80;+]";3786;26;12;8;1;1;861062
2021-06-27;Non-vaccinés;[60,79];3587;43;16;11;4;3;2813402
2021-06-28;Non-vaccinés;[0,19];35125;477;6;3;1;0;15170461
2021-06-28;Non-vaccinés;[20,39];45233;853;21;17;2;2;9173121
2021-07-02;Non-vaccinés;[20,39];53782;988;20;16;2;2;8839386
2021-07-02;Non-vaccinés;[60,79];18106;195;25;15;7;4;2706799
2021-07-02;Non-vaccinés;"[80;+]";5180;37;10;6;0;0;842582
2021-07-03;Non-vaccinés;[0,19];28930;330;1;0;0;0;14921497
2021-07-04;Non-vaccinés;[0,19];7828;129;5;4;0;0;14906119
2021-07-04;Non-vaccinés;[20,39];8716;236;11;8;2;2;8763603
2021-07-05;Non-vaccinés;[40,59];39963;740;26;16;8;4;6479882
2021-07-06;Non-vaccinés;"[80;+]";5849;38;12;10;2;2;835094
2021-07-07;Non-vaccinés;[0,19];41489;731;7;4;3;1;14768522
2021-07-07;Non-vaccinés;[20,39];46611;1505;19;12;4;1;8575760
2021-07-07;Non-vaccinés;"[80;+]";5125;47;14;10;0;0;831881
2021-07-08;Non-vaccinés;[40,59];35538;549;20;16;5;3;6313260
2021-07-09;Non-vaccinés;[40,59];39434;639;20;16;9;7;6246045
2021-07-09;Non-vaccinés;[60,79];16809;237;22;18;10;7;2594228
2021-07-11;Non-vaccinés;[0,19];7472;168;1;0;1;1;14616992
2021-07-11;Non-vaccinés;[20,39];9472;322;17;14;1;1;8346588
2021-07-11;Non-vaccinés;"[80;+]";1786;24;7;3;2;2;821829
2021-07-12;Non-vaccinés;[20,39];56460;2778;23;12;8;5;8287223
2021-07-12;Non-vaccinés;[40,59];39564;1130;27;22;7;7;6141215
2021-07-13;Non-vaccinés;[60,79];17756;267;26;21;10;8;2542687
2021-07-14;Non-vaccinés;[40,59];8232;223;23;17;7;7;6024246
2021-07-14;Non-vaccinés;[60,79];3860;80;26;13;10;9;2521560
2021-07-16;Non-vaccinés;[0,19];50020;2043;6;4;1;0;14391935
2021-07-16;Non-vaccinés;[60,79];17241;391;33;24;11;11;2471246
2021-07-16;Non-vaccinés;"[80;+]";5409;75;20;14;0;0;803831
2021-07-17;Non-vaccinés;[0,19];29010;1137;7;4;3;2;14360320
2021-07-17;Non-vaccinés;[60,79];11569;211;39;26;12;10;2459999
2021-07-19;Non-vaccinés;[40,59];41997;2540;53;40;13;9;5771211
2021-07-19;Non-vaccinés;[60,79];21721;715;47;36;23;19;2440289
2021-07-20;Non-vaccinés;[20,39];61562;6918;45;34;5;3;7734717
2021-07-21;Non-vaccinés;[40,59];39899;2251;54;39;22;19;5643383
2021-07-21;Non-vaccinés;"[80;+]";5922;137;29;20;7;5;793992
2021-07-22;Non-vaccinés;[20,39];83055;7759;54;35;10;9;7516121
2021-07-22;Non-vaccinés;"[80;+]";5551;167;38;26;2;2;789123
2021-07-23;Non-vaccinés;[0,19];53058;3623;10;6;1;1;14074465
2021-07-23;Non-vaccinés;[60,79];19713;703;73;55;16;15;2333798
2021-07-25;Non-vaccinés;[60,79];3716;176;73;55;24;20;2311154
2021-07-25;Non-vaccinés;"[80;+]";1936;51;35;24;2;1;780926
2021-07-26;Non-vaccinés;[0,19];45486;5328;14;8;0;0;13942441
2021-07-27;Non-vaccinés;[60,79];18523;1009;91;64;29;25;2252894
2021-07-28;Non-vaccinés;[20,39];65993;8216;76;48;13;11;6757113
2021-07-28;Non-vaccinés;[40,59];41248;3443;92;76;24;16;5041717
2021-07-29;Non-vaccinés;[40,59];48616;3387;130;89;32;27;4917733
2021-07-29;Non-vaccinés;[60,79];15253;922;109;78;55;44;2182676
2021-07-30;Non-vaccinés;[40,59];59983;3390;113;87;53;39;4789780
2021-07-31;Non-vaccinés;[0,19];31553;2160;17;8;2;1;13579376
2021-07-31;Non-vaccinés;[60,79];10889;523;111;82;42;31;2125023
2021-08-01;Non-vaccinés;[20,39];11724;1021;78;54;17;14;6203557
2021-08-04;Non-vaccinés;[20,39];58890;7538;98;76;23;20;5673012
2021-08-05;Non-vaccinés;[0,19];37818;4131;25;13;4;3;13204776
2021-08-06;Non-vaccinés;[0,19];44443;4257;22;4;3;3;13113961
2021-08-06;Non-vaccinés;[60,79];17882;1244;142;103;70;51;1932170
2021-08-07;Non-vaccinés;[0,19];24607;2205;27;11;5;1;13052605
2021-08-07;Non-vaccinés;"[80;+]";3501;168;75;51;5;4;722065
2021-08-08;Non-vaccinés;[0,19];6310;605;25;6;4;4;13025831
2021-08-08;Non-vaccinés;[40,59];7446;584;107;77;49;35;3942984
2021-08-08;Non-vaccinés;"[80;+]";1819;97;57;33;8;6;721450
2021-08-09;Non-vaccinés;[0,19];40252;6047;23;10;1;1;12948241
2021-08-09;Non-vaccinés;[20,39];81506;9402;96;73;22;19;4998206
2021-08-09;Non-vaccinés;[60,79];25177;1888;168;116;73;50;1881574
2021-08-10;Non-vaccinés;[0,19];31239;4768;27;6;2;0;12858978
2021-08-10;Non-vaccinés;[20,39];70160;7770;112;73;25;19;4850058
2021-08-10;Non-vaccinés;[60,79];20979;1543;190;124;61;43;1846219
2021-08-11;Non-vaccinés;[0,19];29191;4217;35;13;2;1;12767292
2021-08-11;Non-vaccinés;[20,39];66424;7135;119;93;13;13;4709837
2021-08-11;Non-vaccinés;[60,79];18480;1445;167;108;68;55;1812817
2021-08-12;Non-vaccinés;[0,19];33042;4259;39;15;5;1;12685210
2021-08-13;Non-vaccinés;[60,79];20595;1368;172;109;48;35;1745119
2021-08-14;Non-vaccinés;[0,19];21382;2303;29;10;5;2;12561660
2021-08-14;Non-vaccinés;[60,79];13156;688;147;89;57;37;1730241
2021-08-15;Non-vaccinés;[0,19];4854;573;30;7;2;1;12543580
2021-08-15;Non-vaccinés;[20,39];10400;958;74;52;18;13;4328623
2021-08-16;Non-vaccinés;[20,39];73796;8644;92;67;24;20;4232568
2021-08-16;Non-vaccinés;[60,79];25726;1822;207;143;59;38;1704837
2021-08-16;Non-vaccinés;"[80;+]";9131;499;84;58;11;6;687681
2021-08-17;Non-vaccinés;[60,79];19614;1414;199;123;72;55;1676029
2021-08-19;Non-vaccinés;[20,39];62621;5286;90;70;13;10;3916949
2021-08-19;Non-vaccinés;[60,79];16326;1221;162;108;63;50;1622144
2021-08-19;Non-vaccinés;"[80;+]";6710;309;91;55;8;6;672094
2021-08-20;Non-vaccinés;[0,19];32795;3938;26;10;4;1;12250920
2021-08-21;Non-vaccinés;[0,19];17378;2091;23;7;4;1;12218962
2021-08-21;Non-vaccinés;[40,59];24404;1602;140;98;37;22;2943824
2021-08-22;Non-vaccinés;[0,19];4068;519;23;14;4;3;12209839
2021-08-22;Non-vaccinés;[20,39];8786;823;87;61;17;12;3752037
2021-08-23;Non-vaccinés;[20,39];59472;7044;88;63;15;12;3684822
2021-08-23;Non-vaccinés;[40,59];44584;4282;164;111;52;46;2886388
2021-08-23;Non-vaccinés;"[80;+]";9498;478;90;64;7;5;662007
2021-08-24;Non-vaccinés;[40,59];34014;3151;151;101;45;29;2828875
2021-08-24;Non-vaccinés;[60,79];18564;1156;165;99;67;47;1550056
2021-08-25;Non-vaccinés;[60,79];16634;1093;150;105;67;48;1531735
2021-08-25;Non-vaccinés;"[80;+]";7459;336;75;51;6;5;653607
2021-08-26;Non-vaccinés;[0,19];21806;3132;32;11;2;0;12025175
2021-08-28;Non-vaccinés;[0,19];13893;1712;20;12;3;2;11955163
2021-08-28;Non-vaccinés;[60,79];12869;497;104;59;39;28;1487992
2021-05-31;Primo dose efficace;[40,59];9570;166;8;7;0;0;2509083
2021-05-31;Primo dose efficace;[60,79];11903;150;17;14;2;1;4498738
2021-05-31;Primo dose efficace;"[80;+]";1973;42;10;5;0;0;492216
2021-06-01;Primo dose efficace;[0,19];264;0;0;0;0;0;32637
2021-06-01;Primo dose efficace;"[80;+]";1646;27;7;6;0;0;488291
2021-06-02;Primo dose efficace;[40,59];8669;88;2;2;1;1;2759786
2021-06-03;Primo dose efficace;[0,19];464;3;0;0;0;0;41567
2021-06-03;Primo dose efficace;[40,59];9662;94;3;1;2;2;2915703
2021-06-03;Primo dose efficace;"[80;+]";1381;21;6;5;0;0;487507
2021-06-04;Primo dose efficace;[0,19];560;8;0;0;0;0;48944
2021-06-04;Primo dose efficace;[20,39];7728;57;0;0;0;0;939048
2021-06-04;Primo dose efficace;[40,59];11577;102;1;1;2;1;3029170
2021-06-05;Primo dose efficace;[40,59];6368;65;5;5;1;1;3216349
2021-06-06;Primo dose efficace;[20,39];965;10;1;1;1;0;1131381
2021-06-06;Primo dose efficace;"[80;+]";476;7;0;0;1;0;488959
2021-06-07;Primo dose efficace;[60,79];11270;92;5;4;2;2;4536582
2021-06-09;Primo dose efficace;"[80;+]";1257;13;4;3;1;1;476952
2021-06-10;Primo dose efficace;[60,79];6534;55;6;4;0;0;4396838
2021-06-11;Primo dose efficace;[20,39];9683;39;0;0;0;0;1587095
2021-06-11;Primo dose efficace;[40,59];12256;71;2;2;1;1;4070706
2021-06-11;Primo dose efficace;[60,79];8113;48;1;1;1;1;4323046
2021-06-12;Primo dose efficace;[20,39];4590;26;0;0;0;0;1716043
2021-06-12;Primo dose efficace;[40,59];6659;44;4;3;1;0;4244870
2021-06-13;Primo dose efficace;[20,39];1265;5;0;0;0;0;1825335
2021-06-13;Primo dose efficace;"[80;+]";395;4;2;2;0;0;465496
2021-06-14;Primo dose efficace;[0,19];583;3;0;0;0;0;151359
2021-06-14;Primo dose efficace;[40,59];11502;75;2;1;2;2;4412324
2021-06-14;Primo dose efficace;"[80;+]";1699;12;4;4;0;0;455344
2021-06-16;Primo dose efficace;[20,39];9393;38;0;0;0;0;2043554
2021-06-17;Primo dose efficace;[40,59];11117;45;2;2;2;2;4664828
2021-06-17;Primo dose efficace;[60,79];4830;32;4;1;3;3;3872569
2021-06-17;Primo dose efficace;"[80;+]";968;16;4;3;0;0;427520
2021-06-18;Primo dose efficace;[0,19];974;7;0;0;0;0;201244
2021-06-18;Primo dose efficace;[40,59];12422;60;2;2;0;0;4757400
2021-06-18;Primo dose efficace;[60,79];6805;29;1;0;1;1;3744535
2021-06-19;Primo dose efficace;[0,19];523;2;0;0;0;0;215032
2021-06-19;Primo dose efficace;"[80;+]";787;9;1;1;0;0;415949
2021-06-20;Primo dose efficace;[60,79];946;8;4;4;0;0;3670811
2021-06-21;Primo dose efficace;[60,79];6987;28;6;5;0;0;3522545
2021-06-21;Primo dose efficace;"[80;+]";1415;11;2;1;0;0;404505
2021-06-22;Primo dose efficace;"[80;+]";1130;8;4;2;0;0;392664
2021-06-23;Primo dose efficace;[0,19];834;4;0;0;0;0;264922
2021-06-23;Primo dose efficace;[20,39];9859;34;0;0;1;0;2758820
2021-06-24;Primo dose efficace;[0,19];1168;4;0;0;0;0;283989
2021-06-24;Primo dose efficace;[20,39];12844;44;0;0;0;0;2888076
2021-06-25;Primo dose efficace;[20,39];12948;57;1;0;0;0;3027263
2021-06-25;Primo dose efficace;[40,59];11471;43;0;0;1;1;5185638
2021-06-25;Primo dose efficace;[60,79];4759;16;5;5;1;0;3009906
2021-06-26;Primo dose efficace;[0,19];779;3;0;0;0;0;320917
2021-06-26;Primo dose efficace;[20,39];6698;36;0;0;0;0;3170820
2021-06-27;Primo dose efficace;"[80;+]";357;3;3;2;1;1;361480
2021-06-28;Primo dose efficace;[40,59];11167;60;1;0;0;0;5255440
2021-06-28;Primo dose efficace;[60,79];5224;27;1;1;1;0;2792163
2021-06-29;Primo dose efficace;[0,19];1225;9;0;0;0;0;360750
2021-06-29;Primo dose efficace;"[80;+]";953;7;0;0;0;0;335247
2021-06-30;Primo dose efficace;[60,79];3065;23;2;2;0;0;2532366
2021-07-01;Primo dose efficace;[20,39];14584;104;1;1;0;0;3578493
2021-07-01;Primo dose efficace;[40,59];10193;60;0;0;0;0;5201254
2021-07-01;Primo dose efficace;[60,79];2524;19;4;3;1;1;2404046
2021-07-02;Primo dose efficace;[0,19];2980;19;0;0;0;0;413946
2021-07-02;Primo dose efficace;[60,79];3496;18;1;1;3;2;2267928
2021-07-03;Primo dose efficace;[20,39];7630;70;0;0;0;0;3762690
2021-07-03;Primo dose efficace;[40,59];6785;30;2;1;1;1;5142168
2021-07-03;Primo dose efficace;[60,79];2323;12;1;1;0;0;2225310
2021-07-03;Primo dose efficace;"[80;+]";595;2;0;0;0;0;301761
2021-07-04;Primo dose efficace;[20,39];1895;18;0;0;0;0;3853171
2021-07-04;Primo dose efficace;[40,59];1395;9;0;0;0;0;5180774
2021-07-04;Primo dose efficace;"[80;+]";324;3;2;2;0;0;302463
2021-07-05;Primo dose efficace;[0,19];3253;44;0;0;0;0;450266
2021-07-05;Primo dose efficace;[20,39];12203;186;0;0;1;1;3818365
2021-07-05;Primo dose efficace;[40,59];11080;78;0;0;0;0;5024102
2021-07-05;Primo dose efficace;"[80;+]";1121;2;0;0;0;0;292054
2021-07-07;Primo dose efficace;[0,19];2966;45;0;0;0;0;492972
2021-07-07;Primo dose efficace;[40,59];8439;78;2;2;0;0;4752807
2021-07-08;Primo dose efficace;[20,39];15183;205;0;0;0;0;3823676
2021-07-09;Primo dose efficace;[0,19];5428;64;0;0;0;0;587006
2021-07-09;Primo dose efficace;[20,39];15580;219;2;2;1;1;3812679
2021-07-09;Primo dose efficace;[60,79];2509;18;3;3;0;0;1720237
2021-07-09;Primo dose efficace;"[80;+]";692;3;0;0;0;0;255667
2021-07-10;Primo dose efficace;[20,39];7442;112;1;1;0;0;3808090
2021-07-10;Primo dose efficace;[40,59];5546;54;1;0;0;0;4386238
2021-07-10;Primo dose efficace;[60,79];1640;2;0;0;0;0;1681341
2021-07-10;Primo dose efficace;"[80;+]";497;5;2;2;0;0;253595
2021-07-11;Primo dose efficace;[0,19];590;15;0;0;0;0;695103
2021-07-11;Primo dose efficace;"[80;+]";258;1;1;1;0;0;253781
2021-07-12;Primo dose efficace;[20,39];13061;339;0;0;0;0;3718759
2021-07-14;Primo dose efficace;[0,19];905;36;0;0;0;0;752641
2021-07-14;Primo dose efficace;[20,39];2582;110;0;0;0;0;3575233
2021-07-14;Primo dose efficace;[40,59];1423;28;1;1;0;0;3805019
2021-07-15;Primo dose efficace;[60,79];1881;27;1;1;0;0;1330775
2021-07-15;Primo dose efficace;"[80;+]";670;3;1;1;1;1;220543
2021-07-16;Primo dose efficace;[0,19];5566;135;0;0;0;0;824296
2021-07-16;Primo dose efficace;[60,79];1887;27;2;1;0;0;1239827
2021-07-19;Primo dose efficace;[0,19];4219;230;0;0;1;0;876572
2021-07-19;Primo dose efficace;"[80;+]";906;7;1;1;1;1;202887
2021-07-20;Primo dose efficace;[60,79];1797;34;2;2;0;0;1054957
2021-07-21;Primo dose efficace;[0,19];3979;213;1;0;0;0;903353
2021-07-21;Primo dose efficace;[40,59];5819;187;3;3;0;0;2853058
2021-07-22;Primo dose efficace;[40,59];7255;192;2;2;1;1;2725427
2021-07-22;Primo dose efficace;"[80;+]";671;6;2;2;0;0;182209
2021-07-23;Primo dose efficace;[40,59];8972;208;3;1;2;1;2560126
2021-07-23;Primo dose efficace;[60,79];1871;34;4;4;1;1;870073
2021-07-24;Primo dose efficace;[0,19];3151;112;0;0;0;0;963026
2021-07-24;Primo dose efficace;[20,39];7241;328;0;0;0;0;2786987
2021-07-24;Primo dose efficace;[40,59];4130;111;0;0;0;0;2469820
2021-07-24;Primo dose efficace;[60,79];1055;17;2;2;0;0;849231
2021-07-25;Primo dose efficace;[20,39];1624;113;0;0;0;0;2776774
2021-07-25;Primo dose efficace;[40,59];860;27;2;1;1;1;2462578
2021-07-25;Primo dose efficace;[60,79];376;6;3;3;0;0;849087
2021-07-26;Primo dose efficace;[40,59];6449;298;1;0;3;2;2289509
2021-07-27;Primo dose efficace;[0,19];3400;204;0;0;0;0;953594
2021-07-27;Primo dose efficace;[60,79];1569;56;5;4;1;1;742969
2021-07-28;Primo dose efficace;[0,19];3543;172;0;0;0;0;970027
2021-07-28;Primo dose efficace;[20,39];8716;544;3;3;0;0;2434348
2021-07-28;Primo dose efficace;[60,79];1304;47;3;3;1;1;748310
2021-07-29;Primo dose efficace;[20,39];10809;520;3;3;1;1;2292858
2021-07-30;Primo dose efficace;[0,19];6258;192;2;1;0;0;962920
2021-07-31;Primo dose efficace;[0,19];3356;87;0;0;0;0;966396
2021-08-02;Primo dose efficace;[40,59];5550;292;5;4;2;2;1664702
2021-08-03;Primo dose efficace;[0,19];3276;143;0;0;0;0;925140
2021-08-03;Primo dose efficace;[20,39];8356;464;0;0;0;0;1794434
2021-08-03;Primo dose efficace;[40,59];4462;236;7;5;0;0;1550357
2021-08-03;Primo dose efficace;[60,79];1311;48;3;3;5;5;575311
2021-08-04;Primo dose efficace;[0,19];2997;137;0;0;0;0;910942
2021-08-05;Primo dose efficace;[20,39];11256;449;1;1;0;0;1646725
2021-08-05;Primo dose efficace;[60,79];1083;52;10;9;2;2;512891
2021-08-05;Primo dose efficace;"[80;+]";565;14;5;4;0;0;136022
2021-08-06;Primo dose efficace;[0,19];5213;148;0;0;0;0;890492
2021-08-06;Primo dose efficace;[20,39];16235;496;3;3;0;0;1602656
2021-08-06;Primo dose efficace;[40,59];7539;201;7;7;2;2;1325895
2021-08-06;Primo dose efficace;"[80;+]";582;8;5;4;0;0;132750
2021-08-07;Primo dose efficace;[0,19];2807;80;0;0;0;0;902628
2021-08-07;Primo dose efficace;[40,59];4150;120;3;3;1;1;1322071
2021-08-07;Primo dose efficace;"[80;+]";369;14;3;3;0;0;133668
2021-08-08;Primo dose efficace;[20,39];2158;78;0;0;1;1;1676112
2021-08-08;Primo dose efficace;"[80;+]";185;7;4;3;1;1;134748
2021-08-09;Primo dose efficace;[20,39];16279;671;2;2;0;0;1597731
2021-08-09;Primo dose efficace;[60,79];2091;67;5;5;1;1;475687
2021-08-10;Primo dose efficace;[0,19];3593;165;0;0;0;0;881063
2021-08-10;Primo dose efficace;[20,39];13985;524;3;3;0;0;1581721
2021-08-11;Primo dose efficace;[20,39];14039;493;1;1;0;0;1613321
2021-08-11;Primo dose efficace;"[80;+]";623;11;3;3;0;0;127091
2021-08-12;Primo dose efficace;"[80;+]";553;13;1;1;1;1;124861
2021-08-13;Primo dose efficace;[20,39];24275;558;2;2;1;1;1704587
2021-08-13;Primo dose efficace;[60,79];1945;60;3;3;2;2;426879
2021-08-14;Primo dose efficace;[0,19];3247;104;0;0;0;0;940228
